OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0017603-1982,Sample,Water,,10/18/82,13:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,90,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0013483-1984,Sample,Water,,10/2/84,11:25:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,970,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0016693-1981,Sample,Water,,10/20/81,13:30:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-06-SGR-CF-AMS2006-0,Sample,Water,,4/18/06,10:48:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,17,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-06-SGR-CF-AMS2006-0,Sample,Water,,2/15/06,10:30:00,EST,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,16,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,,10/12/99,10:28:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,Estimated value; value not accurate.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0010490-1982,Sample,Water,,7/9/82,12:35:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,8/13/03,10:55:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,82,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0016407-1982,Sample,Water,,9/27/82,11:35:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,1900,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0019807-1979,Sample,Water,,12/6/79,0:00:00,,NCLEGACY,,21NC01WQ-J7810000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,140,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0005465-1981,Sample,Water,,4/14/81,9:30:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0005041-1981,Sample,Water,,4/7/81,14:10:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,120,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0014866-1980,Sample,Water,,11/25/80,13:50:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,170,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0016505-1979,Sample,Water,,9/20/79,14:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0015959-1979,Sample,Water,,9/11/79,14:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,120,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0018959-1979,Sample,Water,,11/14/79,10:45:00,,NCLEGACY,,21NC01WQ-J7810000,,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,2500,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0004956-1983,Sample,Water,,4/11/83,14:20:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0008622-1983,Sample,Water,,6/15/83,14:10:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,12/19/00,10:51:00,EST,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,150,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0002378-1981,Sample,Water,,2/17/81,13:00:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0007953-1977,Sample,Water,,6/14/77,16:10:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,1400,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,2/19/03,11:10:00,EST,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,240,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,9/21/04,10:43:00,EDT,NCAMBNT,,21NC02WQ-J7810000,Hurricane Ivan affected NC September 16 & 17,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,72,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,10/21/03,11:50:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,42,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,9/11/03,10:35:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,1/21/03,11:35:00,EST,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,34,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0013784-1981,Sample,Water,,8/24/81,15:25:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,600,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0007549-1978,Sample,Water,,5/25/78,10:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,200,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1995-0012868-1995,Sample,Water,,11/8/95,11:10:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,390,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0015708-1996,Sample,Water,,11/14/96,13:10:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 10.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,54,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0017492-1983,Sample,Water,,11/14/83,13:45:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0000370-1982,Sample,Water,,1/11/82,13:30:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0012282-1986,Sample,Water,,10/8/86,14:15:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0011406-1975,Sample,Water,,5/20/75,10:30:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0000966-1982,Sample,Water,,1/21/82,11:30:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,170,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0004085-1982,Sample,Water,,3/17/82,13:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,150,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0008645-1981,Sample,Water,,6/10/81,10:45:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,290,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0014518-1996,Sample,Water,,10/23/96,13:40:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 95.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,64,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1996-0003599-1996,Sample,Water,,4/3/96,12:20:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,170,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,1/23/07,10:05:00,EST,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,450,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0001516-1986,Sample,Water,,2/10/86,13:30:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,270,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0014431-1985,Sample,Water,,11/12/85,13:50:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,90,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0010460-1984,Sample,Water,,8/9/84,13:45:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,580,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0009996-1985,Sample,Water,,8/7/85,11:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,90,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0001631-1984,Sample,Water,,2/8/84,14:10:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,110,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0011962-1985,Sample,Water,,9/17/85,15:45:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0001586-1984,Sample,Water,,2/7/84,13:50:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0012349-1984,Sample,Water,,9/11/84,12:45:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,280,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0003743-1981,Sample,Water,,3/16/81,10:30:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0006032-1984,Sample,Water,,5/9/84,10:55:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,1500,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0012979-1983,Sample,Water,,8/15/83,13:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,7/12/04,10:45:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,37,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-05-SGR-CF-AMS2005-0,Sample,Water,,2/15/05,10:55:00,EST,NCAMBNT,,21NC02WQ-J7810000,REVISED 03/18/05,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,26,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,3/6/07,9:42:00,EST,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,32,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,4/20/04,11:00:00,EDT,NCAMBNT,,21NC02WQ-J7810000,REVISED 10/07/04,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-05-SGR-CF-AMS2005-0,Sample,Water,,5/17/05,13:54:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,44,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0007171-1985,Sample,Water,,6/13/85,14:30:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0007887-1985,Sample,Water,,6/27/85,10:30:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,120,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0003889-1985,Sample,Water,,4/2/85,14:10:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0010971-1979,Sample,Water,,7/9/79,15:30:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0010905-1986,Sample,Water,,9/9/86,13:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0018050-1981,Sample,Water,,11/16/81,14:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,2/18/98,13:49:00,EST,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,*Non-detect,Fecal Coliform,,,Final,Actual,Reported as <10 #/100ml; i.e. Actual value is known to be less than value given,,9222-D,APHA,,,,,,10,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-05-SGR-CF-AMS2005-0,Sample,Water,,4/19/05,10:10:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,,Fecal Coliform,45,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,8/19/97,9:55:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,*Non-detect,Fecal Coliform,,,Final,Actual,Reported as <10; i.e. Actual value is known to be less than value given,,9222-D,APHA,,,,,,10,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,5/14/97,12:40:00,EDT,NCAMBNT,,21NC02WQ-J7810000,,,,GRAB,GRAB,GRAB,,,Unknown,*Non-detect,Fecal Coliform,,,Final,Actual,Reported as <10; i.e. Actual value is known to be less than value given,,9222-D,APHA,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0005457-1986,Sample,Water,,5/12/86,11:40:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0001520-1978,Sample,Water,,2/8/78,13:00:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1986-0008883-1986,Sample,Water,,8/5/86,10:10:00,,NCLEGACY,,21NC01WQ-J7739500,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0001515-1980,Sample,Water,,2/8/80,13:40:00,,NCLEGACY,,21NC01WQ-J7810000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
