OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0001796-1973,Sample,Water,,5/7/73,15:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6130000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,140,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,8/11/04,14:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,77,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,1/15/97,9:40:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,40,#/100ml,Final,Actual,Estimated value; value not accurate.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,6/19/97,9:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,91,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,8/19/97,11:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,27,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,,9/28/99,14:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,310,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,4/16/98,12:10:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,18,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,3/19/02,12:01:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,16,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,2/25/02,11:45:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,7,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-06-SGR-CF-AMS2006-0,Sample,Water,,1/10/06,11:24:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,20,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-06-SGR-CF-AMS2006-0,Sample,Water,,6/26/06,11:45:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,77,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,12/19/00,11:52:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,150,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,9/24/01,13:40:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,130,#/100ml,Final,Actual,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.; Sample held beyond normal holding time.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,7/17/00,12:10:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,54,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,7/16/02,11:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,120,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,10/29/02,11:30:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,1300,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,9/11/03,11:45:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,63,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,12/21/04,12:35:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,55,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,7/16/03,11:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,79,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,8/13/03,11:50:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,110,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,11/18/03,12:55:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,25,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,6/18/03,11:15:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,130,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,10/21/03,16:05:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,26,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,4/21/03,12:45:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,10,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,12/21/98,12:04:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J6150000,,,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,Total,140,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0001797-1973,Sample,Water,,5/7/73,15:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,130,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0005612-1970,Sample,Water,,8/13/70,13:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,200,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0005030-1972,Sample,Water,,7/20/72,10:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,1200,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0001516-1972,Sample,Water,,4/27/72,13:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,490,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0009001-1970,Sample,Water,,10/28/70,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,900,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0002776-1972,Sample,Water,,5/30/72,14:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,290,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0007212-1970,Sample,Water,,9/17/70,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,110,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0009005-1970,Sample,Water,,10/28/70,12:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,12000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0005608-1970,Sample,Water,,8/13/70,14:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,100,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0011524-1973,Sample,Water,,8/20/73,15:05:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0009611-1971,Sample,Water,,9/2/71,10:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0006681-1975,Sample,Water,,3/13/75,11:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,170,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0001795-1973,Sample,Water,,5/7/73,15:05:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0003461-1975,Sample,Water,,2/6/75,11:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,140,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0007875-1973,Sample,Water,,7/16/73,12:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,600,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0001520-1972,Sample,Water,,4/27/72,13:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,150,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0002772-1972,Sample,Water,,5/30/72,13:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,380,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0005029-1972,Sample,Water,,7/20/72,0:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,1600,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0009610-1971,Sample,Water,,9/2/71,0:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0005397-1971,Sample,Water,,6/23/71,11:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0005401-1971,Sample,Water,,6/23/71,12:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,100,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0011522-1973,Sample,Water,,8/20/73,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,100,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0012822-1973,Sample,Water,,9/11/73,15:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,1100,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0009224-1971,Sample,Water,,8/26/71,10:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,6000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0001550-1971,Sample,Water,,3/30/71,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,210,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0007216-1970,Sample,Water,,9/17/70,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,2300,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0001554-1971,Sample,Water,,3/30/71,0:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,3000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0000587-1975,Sample,Water,,1/9/75,15:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,250,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0000356-1975,Sample,Water,,1/8/75,10:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,360,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0008113-1975,Sample,Water,,4/8/75,11:55:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6170000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,30,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0003455-1975,Sample,Water,,2/6/75,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,210,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0007869-1973,Sample,Water,,7/16/73,11:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6090000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,80,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0007049-1978,Sample,Water,,5/18/78,10:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6041000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0006131-1978,Sample,Water,,5/8/78,10:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6041000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,10,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0001536-1972,Sample,Water,,4/27/72,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,400,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0008542-1971,Sample,Water,,8/16/71,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,320,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1972-0002792-1972,Sample,Water,,5/30/72,12:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,2400,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0006212-1971,Sample,Water,,7/6/71,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,220,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0000203-1975,Sample,Water,,1/7/75,12:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,50,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0001626-1971,Sample,Water,,3/31/71,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,240,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0006133-1978,Sample,Water,,5/8/78,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6041000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0003323-1975,Sample,Water,,2/5/75,12:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,170,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0005067-1970,Sample,Water,,7/30/70,10:25:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,100,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0008128-1975,Sample,Water,,4/8/75,10:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,70,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0005033-1973,Sample,Water,,6/19/73,9:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,0,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0010884-1973,Sample,Water,,8/13/73,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,20000,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1970-0008434-1970,Sample,Water,,10/20/70,15:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7490000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,Fecal Coliform,Total,450,#/100ml,Final,Actual,,,FEC_MF,21NC01WQ,,,,,,,,STORET
