OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,ProviderName
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-P9600000,BOGUE SOUND AT CM R24 AT EMERALD ISLE,Estuary,3020301,,,34.71449,-76.92773,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,31,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-P9720000,BACK SOUND AT CM G3 AT HARKERS ISLAND,Estuary,3020301,,,34.68744,-76.56354,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,31,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-P9730000,CORE SOUND AT CM R36 NR JARRETT BAY,Estuary,3020301,,,34.74249,-76.49079,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,31,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-P9740000,CORE SOUND AT CM G1 AT ENTRANCE TO NELSON BAY,Estuary,3020105,,,34.85596,-76.40208,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,31,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-P9860000,ICW AT NC 210 NR GOOSE BAY,Canal Transport,3020302,,,34.49724,-77.43887,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,133,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q0060000,YADKIN RIV AT NC 268 AT PATTERSON,River/Stream,3040101,,,36.037,-81.477,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,27,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q0220000,ELK CRK AT NC 268 AT ELKVILLE,River/Stream,3040101,,,36.06952,-81.40237,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,193,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q0390000,YADKIN RIV AT WILKESBORO,River/Stream,3040101,,,36.154,-81.165,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,193,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q0450000,YADKIN RIV AT US 421 BUS AT N WILKESBORO,River/Stream,3040101,,,36.16597,-81.13447,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,193,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q0660000,ROARING RIV AT SR 1990 NR ROARING RIVER,River/Stream,3040101,,,36.24802,-81.04303,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,193,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q0690000,YADKIN RIV AT SR 2327 AT ROARING RIV,River/Stream,3040101,,,36.201,-81.005,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,193,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q0720000,YADKIN RIV AT SR 2303 AT RONDA,River/Stream,3040101,,,36.21548,-80.93678,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,193,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q0810000,YADKIN RIV AT US 21 BUS AT ELKIN,River/Stream,3040101,,,36.24176,-80.84734,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,171,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q1780000,ARARAT RIV AT SR 2019 AT ARARAT,River/Stream,3040101,,,36.40001,-80.56001,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,171,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q1950000,ARARAT RIV AT SR 2080 NR SILOAM,River/Stream,3040101,,,36.30235,-80.53159,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,171,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q2020000,LITTLE YADKIN RIV AT US 52 AT DALTON,River/Stream,3040101,,,36.299,-80.431,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,169,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q2040000,YADKIN RIV AT SR 1605 AT ENON,River/Stream,3040101,,,36.13279,-80.44539,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,197,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q2510000,SALEM CRK AT ELLEDGE WTP AT WINSTON SALEM,River/Stream,3040101,,,36.03878,-80.30416,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,67,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q2600000,MUDDY CRK AT SR 2995 NR MUDDY CREEK,River/Stream,3040101,,,36.00001,-80.34,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,67,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q2810000,YADKIN RIV AT US 64 AT YADKIN COLLEGE,River/Stream,3040101,,,35.857,-80.38628,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,57,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q3460000,S YADKIN RIV AT SR 1159 NR MOCKSVILLE,River/Stream,3040102,,,35.84478,-80.6591,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,159,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q3484000,HUNTING CRK AT SR 2115 NR HARMONY,River/Stream,3040102,,,36.00024,-80.74562,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,97,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q3735000,FOURTH CRK AT SR 2308 NR ELMWOOD,River/Stream,3040102,,,35.76841,-80.74978,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,97,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q3934500,THIRD CRK AT SR 1970 NR WOODLEAF,River/Stream,3040102,,,35.76742,-80.62609,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,159,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q4120000,SECOND CRK AT US 70 NR BARBER,River/Stream,3040102,,,35.7184,-80.59538,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,159,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q4540000,GRANTS CRK AT SR 1915 NR SALISBURY,River/Stream,3040103,,,35.70718,-80.43608,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,159,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q4600000,GRANTS CRK BELOW SALISBURY AND SPENCER WWTP,River/Stream,3040103,,,35.71085,-80.42597,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,159,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q4660000,YADKIN RIV AT NC 150 NR SPENCER,River/Stream,3040103,,,35.72303,-80.3905,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,57,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q5360000,TOWN CRK AT SR 2168 NR DUKE,Reservoir,3040103,,,35.66353,-80.35418,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,159,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q5780000,RICH FORK AT SR 1800 NR THOMASVILLE,River/Stream,3040103,,,35.92668,-80.12464,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,57,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q5906000,HAMBY CRK AT SR 2790 NR HOLLY GROVE,River/Stream,3040103,,,35.83001,-80.17001,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,57,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q5930000,ABBOTTS CRK AT SR 1243 AT LEXINGTON,River/Stream,3040103,,,35.80629,-80.23488,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,57,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q5970000,ABBOTTS CRK AT NC 47 NR COTTON GROVE,River/Stream,3040103,,,35.74795,-80.2414,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,57,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q5990000,ABBOTTS CRK AT SR 2294 NR SOUTHMONT DURACELL,River/Stream,3040103,,,35.675,-80.25,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,57,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q6120000,YADKIN RIV AT SR 1002 AT HIGH ROCK,River/Stream,3040103,,,35.5968,-80.23128,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,57,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q6810000,UWHARRIE RIV AT NC 109 NR UWHARRIE,River/Stream,3040103,,,35.43121,-80.0164,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,123,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q6820000,DUTCHMANS CRK AT SR 1150 NR UWHARRIE,River/Stream,3040103,,,35.37904,-80.03035,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,123,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q7150000,PEE DEE RIV AT NC 731 NR SHANKLE,River/Stream,3040104,,,35.20052,-80.06248,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,167,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q7330000,ROCKY RIV AT SR 2420 NR DAVIDSON,River/Stream,3040105,,,35.4749,-80.77948,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,25,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q8090000,IRISH BUFFALO CRK AT SR 1132 NR FAGGARTS,River/Stream,3040105,,,35.3473,-80.54769,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,25,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q8210000,ROCKY RIV AT US 601 NR CONCORD,River/Stream,3040105,,,35.32445,-80.51537,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,25,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q8220000,ROCKY RIV AT SR 1006 NR CONCORD,River/Stream,3040105,,,35.31397,-80.47864,0,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,25,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q8360000,GOOSE CRK AT SR 1524 NR MINT HILL,River/Stream,3040105,,,35.1309,-80.63105,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,179,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q8374000,GOOSE CRK AT SR 1547 NR BRIEF,River/Stream,3040105,,,35.17587,-80.51129,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,179,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q8720000,LONG CRK AT SR 1917 NR ROCKY RIVER SPRINGS,River/Stream,3040105,,,35.22392,-80.25857,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,167,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q8917000,RICHARDSON CRK AT SR 1649 NR FAIRFIELD,River/Stream,3040105,,,35.07111,-80.40662,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,179,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9120000,ROCKY RIV AT SR 1935 NR NORWOOD,River/Stream,3040105,,,35.15688,-80.16583,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,167,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9155000,BROWN CRK AT SR 1627 NR PINKSTON,River/Stream,3040104,,,35.06372,-80.05283,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,7,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9160000,PEE DEE RIV AT NC 109 NR MANGUM,River/Stream,3040104,,,35.08591,-79.99888,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,153,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9200000,LITTLE RIV AT SR 1340 NR STAR,River/Stream,3040104,,,35.38722,-79.83152,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,123,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9400000,PEE DEE RIV AT US 74 NR ROCKINGHAM,River/Stream,3040201,,,34.94567,-79.8691,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,153,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9660000,HITCHCOCK CRK AT SR 1109 AT CORDOVA,River/Stream,3040201,,,34.91837,-79.83003,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,153,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9777000,JONES CRK AT NC 145 NR PEE DEE,River/Stream,3040201,,,34.90432,-79.93047,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,7,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9940000,MARKS CRK AT SR 1812 NR HAMLET,River/Stream,3040201,,,34.86257,-79.71915,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,153,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-Q9980000,PEE DEE RIV AT SC 9 AT CHERAW SC,River/Stream,3040201,,,34.814,-79.922,24000,,,Interpolation-Map,NAD83,0,ft,,,,Unknown,US,37,7,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-A1520000,BROAD RIV AT SR 1181 NR ROCK SPRINGS,River/Stream,3050105,,,35.39366,-82.09476,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,161,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-A2700000,SECOND BROAD RIV AT SR 1538 NR LOGAN,River/Stream,3050105,,,35.40424,-81.87201,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,161,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-A4400000,SECOND BROAD RIV AT US 221 ALT AT CLIFFSIDE,River/Stream,3050105,,,35.23872,-81.76667,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,161,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-A4700000,BROAD RIV AT NC 150 NR BOILING SPRINGS,River/Stream,3050105,,,35.20131,-81.66553,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,45,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-A4800000,FIRST BROAD RIV AT SR 1530 NR CASAR,River/Stream,3050105,,,35.49331,-81.68133,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,45,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-A6400000,FIRST BROAD RIV AT SR 1140 NR EARL,River/Stream,3050105,,,35.21776,-81.60773,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,45,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-A6450000,SUGAR BRANCH AT NC 150 NR BOILING SPRINGS,River/Stream,3050105,,,35.24938,-81.62025,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,45,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-A8600000,BUFFALO CRK AT NC 198 NR GROVER,River/Stream,3050105,,,35.17076,-81.51679,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,45,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B0040000,HAW RIV AT SR 2109 NR OAK RIDGE,River/Stream,3030002,,,36.21326,-79.9562,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,81,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B0160000,LITTLE TROUBLESOME CRK AT SR 2600 NR REIDSVILLE,River/Stream,3030002,,,36.28255,-79.6116,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,157,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B0210000,HAW RIV AT SR 1561 NR ALTAMAHAW,River/Stream,3030002,,,36.17864,-79.50415,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,1,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B0540000,N BUFFALO CRK AT SR 2832 NR GREENSBORO,River/Stream,3030002,,,36.11994,-79.70818,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,81,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B0750000,S BUFFALO CRK AT SR 2821 AT MCLEANSVILLE,River/Stream,3030002,,,36.11278,-79.67181,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,81,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B0840000,REEDY FORK AT NC 87 AT OSSIPEE,River/Stream,3030002,,,36.17299,-79.51026,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,1,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B1095000,JORDAN CRK AT SR 1754 NR UNION RIDGE,River/Stream,3030002,,,36.18898,-79.39484,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,1,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B1140000,HAW RIV AT NC 49N AT HAW RIVER,River/Stream,3030002,,,36.08889,-79.36822,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,1,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B1260000,TOWN BRANCH AT SR 2109 NR GRAHAM,River/Stream,3030002,,,36.04734,-79.36906,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,1,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B1960000,BIG ALAMANCE CRK AT SR 2116 AT SWEPSONSVILLE,River/Stream,3030002,,,36.01774,-79.36703,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,1,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B1980000,HAW RIV AT SR 2171 AT SAXAPAHAW,River/Stream,3030002,,,35.9461,-79.3221,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,1,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B2100000,HAW RIV AT SR 1713 NR BYNUM,River/Stream,3030002,,,35.77165,-79.14497,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,37,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B2450000,ROBESON CRK AT BOAT ACCESS OFF SR 1943 NR HANKS CHAPEL,Reservoir,3030002,,,35.70315,-79.10027,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,37,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B3040000,NEW HOPE CRK AT SR 1107 NR BLANDS,River/Stream,3030002,,,35.88474,-78.96563,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,63,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B3660000,NORTHEAST CRK AT SR 1100 NR NELSON,River/Stream,3030002,,,35.87243,-78.91322,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,63,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B3900000,MORGAN CRK AT SR 1726 NR FARRINGTON,River/Stream,3030002,,,35.86115,-79.01,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,37,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B4050000,HAW RIV BELOW JORDAN DAM NR MONCURE,River/Stream,3030002,,,35.65342,-79.06728,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,37,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B4210000,W FORK DEEP RIV AT SR 1818 NR HIGH POINT,River/Stream,3030003,,,36.04658,-80.01407,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,81,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B4240000,E FORK DEEP RIV AT SR 1541 NR HIGH POINT,River/Stream,3030003,,,36.03727,-79.94576,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,81,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B4890000,HASKETT CRK AT SR 2128 NR CENTRAL FALLS,River/Stream,3030003,,,35.76792,-79.77898,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,151,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B5190000,DEEP RIV AT SR 1456 NR HIGH FALLS,River/Stream,3030003,,,35.50049,-79.58135,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,125,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B5480000,BEAR CRK AT NC 705 AT ROBBINS,River/Stream,3030003,,,35.44073,-79.58857,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,125,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B5575000,DEEP RIV AT NC 42 AT CARBONTON,River/Stream,3030003,,,35.52004,-79.34854,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,37,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B6000000,ROCKY RIV AT NC 902 NR PITTSBORO,River/Stream,3030003,,,35.67865,-79.28983,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,37,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B6040300,DEEP RIV AT SR 1011 OLD US 1 NR MONCURE,River/Stream,3030003,,,35.61759,-79.09119,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,105,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B6370000,CAPE FEAR RIV AT US 401 AT LILLINGTON,River/Stream,3030004,,,35.40653,-78.8135,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,85,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B6830000,UPPER LITTLE RIV AT SR 2021 NR LILLINGTON,River/Stream,3030004,,,35.32656,-78.72378,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,85,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B7245000,LOWER LITTLE RIV AT SR 2023 NR LOBELIA,River/Stream,3030004,,,35.20371,-79.21592,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,125,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B7280000,LOWER LITTLE RIV AT SR 1451 AT MANCHESTER,River/Stream,3030004,,,35.19323,-78.98561,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,51,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B7600000,CAPE FEAR RIV AT NC 24 AT FAYETTEVILLE,River/Stream,3030004,,,35.0499,-78.85745,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,51,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B7700000,ROCKFISH CRK AT SR 1432 NR RAEFORD,River/Stream,3030004,,,34.96826,-79.10959,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,93,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8224000,ROCKFISH CRK AT SR 2350 NR CEDAR CREEK,River/Stream,3030004,,,34.96101,-78.89911,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,51,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8321000,TURNBULL CRK AT SR 1509 NR JOHNSONTOWN,River/Stream,3030005,,,34.70839,-78.60078,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,17,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8340000,CAPE FEAR RIV AT LOCK 2 NR ELIZABETHTOWN,River/Stream,3030005,,,34.62636,-78.57678,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,17,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8350000,CAPE FEAR RIV AT LOCK 1 NR KELLY,River/Stream,3030005,,,34.40376,-78.29316,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,17,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8441000,LIVINGSTON CRK AT WRIGHT CORPORATION WALKWAY NR ACME,River/Stream,3030005,,,34.33527,-78.20111,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,47,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8450000,CAPE FEAR RIV AT NEILS EDDY LANDING NR ACME,River/Stream,3030005,,,34.35547,-78.17942,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,141,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8490000,LITTLE COHARIE CRK AT SR 1414 MINNIE HALL RD NR SALEMBURG,River/Stream,3030006,,,35.05553,-78.53095,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,163,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8545000,LITTLE COHARIE CRK AT SR 1240 NR ROSEBORO,River/Stream,3030006,,,34.92735,-78.46568,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,163,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-B8580000,GREAT COHARIE CRK AT SR 1311 NR CLINTON,River/Stream,3030006,,,35.02483,-78.3717,24000,,,Interpolation-Map,NAD83,,,,,,,US,37,163,STORET
