OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,ProviderName
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0010685-1984,Sample,Water,,8/14/84,13:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,260,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0012312-1983,Sample,Water,,8/2/83,14:55:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,100,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0009381-1983,Sample,Water,,7/5/83,13:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,1600,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0014804-1977,Sample,Water,,10/3/77,14:00:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,160000,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0008725-1975,Sample,Water,,4/16/75,12:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,790,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1968-0001401-1968,Sample,Water,,8/14/68,10:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,1300,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0016556-1978,Sample,Water,,10/2/78,13:30:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,1200,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0006929-1980,Sample,Water,,6/2/80,15:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,7900,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0012936-1979,Sample,Water,,8/1/79,15:05:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,1230,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0013040-1981,Sample,Water,,8/12/81,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,80,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0001632-1980,Sample,Water,,2/12/80,12:05:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0009674-1977,Sample,Water,,7/13/77,13:40:00,,1,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0006291-1979,Sample,Water,,5/1/79,14:45:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,210,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0005491-1976,Sample,Water,,6/2/76,14:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0005942-1978,Sample,Water,,5/4/78,13:40:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,210,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0010378-1978,Sample,Water,,7/6/78,13:40:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0007314-1976,Sample,Water,,7/8/76,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,7100,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0009543-1976,Sample,Water,,8/13/76,10:24:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,15000,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0004887-1979,Sample,Water,,4/10/79,13:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0004314-1976,Sample,Water,,5/5/76,13:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,70,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0011376-1975,Sample,Water,,5/20/75,12:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,410,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0013403-1976,Sample,Water,,10/11/76,10:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,480,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,7/19/01,12:55:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,45,#/100ml,Final,Actual,Sample held beyond normal holding time.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,6/18/01,12:55:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,76,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Sample held beyond normal holding time.,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0022937-1974,Sample,Water,,10/17/74,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,2900,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,12/14/00,10:20:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,130,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,4/17/00,10:55:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,86,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0014151-1974,Sample,Water,,7/23/74,14:25:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,2800,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0000195-1980,Sample,Water,,1/8/80,13:15:00,,3,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,110,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0012388-1982,Sample,Water,,7/27/82,13:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0013504-1980,Sample,Water,,11/4/80,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,490,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0003981-1978,Sample,Water,,4/3/78,13:30:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0015130-1978,Sample,Water,,9/5/78,15:30:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,120,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0018350-1979,Sample,Water,,11/1/79,15:30:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,170,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0008834-1982,Sample,Water,,6/9/82,13:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,250,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0010927-1979,Sample,Water,,7/9/79,15:45:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,46000,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,9/15/98,9:40:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,610,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0005101-1981,Sample,Water,,4/8/81,14:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,8/16/01,13:05:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,210,#/100ml,Final,Actual,Sample held beyond normal holding time.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,6/12/03,13:05:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,170,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0009452-1975,Sample,Water,,4/28/75,11:05:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,0,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,,3/23/99,10:45:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,36,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0006271-1975,Sample,Water,,3/10/75,13:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0007167-1975,Sample,Water,,3/25/75,11:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,50,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,8/14/97,10:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,72,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0014723-1976,Sample,Water,,11/2/76,13:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,5/19/98,12:45:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,27,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0018242-1975,Sample,Water,,9/10/75,11:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,200,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0011361-1976,Sample,Water,,9/10/76,11:44:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,130,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0006881-1974,Sample,Water,,5/2/74,13:51:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0014394-1974,Sample,Water,,7/24/74,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,990,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0020564-1974,Sample,Water,,9/23/74,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,1500,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1971-0001462-1971,Sample,Water,,3/29/71,13:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,190,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0012593-1978,Sample,Water,,8/1/78,14:00:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,240,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0001986-1982,Sample,Water,,2/9/82,11:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,120,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0013580-1977,Sample,Water,,9/14/77,11:00:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0003796-1982,Sample,Water,,3/11/82,12:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,60,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0015303-1983,Sample,Water,,10/4/83,14:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,30,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0017882-1978,Sample,Water,,11/1/78,13:00:00,,1,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,400,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0005123-1982,Sample,Water,,4/6/82,14:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,10,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0010896-1980,Sample,Water,,9/3/80,15:07:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,1400,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0006664-1982,Sample,Water,,5/4/82,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,40,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0003709-1981,Sample,Water,,3/16/81,15:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,20,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0013397-1977,Sample,Water,,9/12/77,13:30:00,,1,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream¶50 sampling points in cross section,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,250,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0001288-1982,Sample,Water,,1/26/82,12:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8900000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,110,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0009291-1975,Sample,Water,,4/24/75,13:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-B8740000,X-sec location horizontal: 50.0% from R bank facing upstream,,,LEGACY,LEGACY,LEGACY,,Unknown,,Fecal Coliform,120,#/100ml,Final,Actual,,,,,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,8/20/02,13:10:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,38,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,2/21/01,12:30:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,110,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,1/25/01,12:20:00,EST,0.1,m,NCAMBNT,,21NC02WQ-B8725000,,,,GRAB,GRAB,GRAB,,Unknown,,Fecal Coliform,82,#/100ml,Final,Actual,,,,,,9222-D,APHA,,,,,,,STORET
