OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0014731-1978,Sample,Water,,8/24/78,11:00:00,,2,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,80,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0016502-1979,Sample,Water,,9/20/79,11:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,50,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0005032-1981,Sample,Water,,4/7/81,13:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,110,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0019803-1979,Sample,Water,,12/6/79,15:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,850,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0010618-1974,Sample,Water,,6/17/74,15:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,2600,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0002895-1980,Sample,Water,,3/17/80,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,40,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0014850-1980,Sample,Water,,11/25/80,11:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,80,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0017906-1974,Sample,Water,,8/22/74,14:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,90,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0002218-1981,Sample,Water,,2/12/81,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,70,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0019791-1979,Sample,Water,,12/6/79,13:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,100,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0008452-1974,Sample,Water,,5/29/74,16:25:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,60,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0006312-1975,Sample,Water,,3/10/75,10:55:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,70,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0015937-1979,Sample,Water,,9/11/79,11:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,70,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0016228-1977,Sample,Water,,11/2/77,13:50:00,,1,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,290,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0002688-1978,Sample,Water,,3/6/78,13:30:00,,2,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,70,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0010260-1978,Sample,Water,,7/5/78,11:20:00,,1,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,190,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0019887-1974,Sample,Water,,9/11/74,14:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6011100,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,0,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1974-0018298-1974,Sample,Water,,8/27/74,13:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J6011100,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,10,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0006291-1978,Sample,Water,,5/10/78,10:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5495000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,0,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0017637-1983,Sample,Water,,11/16/83,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,40,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0016425-1978,Sample,Water,,9/28/78,13:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,1100,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0002910-1980,Sample,Water,,3/17/80,11:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,50,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0014167-1982,Sample,Water,,8/16/82,12:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 5.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,110,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0015704-1983,Sample,Water,,10/11/83,11:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,30,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0003408-1979,Sample,Water,,3/13/79,10:15:00,,6,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,20,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0006123-1978,Sample,Water,,5/8/78,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5495000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,0,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0007037-1978,Sample,Water,,5/18/78,13:00:00,,1,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,100,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0011020-1981,Sample,Water,,7/23/81,13:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,920,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0009212-1983,Sample,Water,,6/28/83,10:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,120,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0013772-1981,Sample,Water,,8/24/81,11:32:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,130,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0008761-1977,Sample,Water,,6/28/77,11:50:00,,1,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,130,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0008613-1975,Sample,Water,,4/15/75,13:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,3600,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1973-0013764-1973,Sample,Water,,9/25/73,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,0,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0012946-1975,Sample,Water,,6/9/75,10:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,30,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0010224-1976,Sample,Water,,8/24/76,14:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,30,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0019100-1975,Sample,Water,,9/29/75,15:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,850,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0013915-1975,Sample,Water,,6/24/75,13:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,0,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0007975-1975,Sample,Water,,4/7/75,12:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,30,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0011256-1975,Sample,Water,,5/19/75,11:25:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,930,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0014805-1975,Sample,Water,,7/10/75,14:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,1700,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0002297-1976,Sample,Water,,3/16/76,12:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,180,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0015248-1976,Sample,Water,,11/15/76,15:30:00,,1,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,2700,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0016430-1975,Sample,Water,,8/11/75,14:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,150,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0001301-1975,Sample,Water,,1/20/75,12:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,2300,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0004409-1975,Sample,Water,,2/17/75,10:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,100,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1975-0003866-1975,Sample,Water,,2/11/75,10:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,50,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1976-0014186-1976,Sample,Water,,10/20/76,16:00:00,,1,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,9800,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1982-0006097-1982,Sample,Water,,4/22/82,13:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,40,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1984-0000632-1984,Sample,Water,,1/12/84,12:20:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,1700,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0002337-1980,Sample,Water,,2/25/80,10:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,120,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0010885-1979,Sample,Water,,7/8/79,10:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,130,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1979-0018871-1979,Sample,Water,,11/13/79,11:45:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,2500,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0005536-1981,Sample,Water,,4/15/81,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,0,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,10,#/100ml,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1985-0003596-1985,Sample,Water,,3/26/85,11:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,30,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1978-0006125-1978,Sample,Water,,5/8/78,16:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5495000,,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,10,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0009945-1980,Sample,Water,,8/12/80,11:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,90,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0012169-1983,Sample,Water,,7/28/83,12:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,340,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0020093-1981,Sample,Water,,12/16/81,11:40:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,260,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0015422-1981,Sample,Water,,9/23/81,11:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,110,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1980-0012290-1980,Sample,Water,,10/6/80,11:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,50,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0017643-1983,Sample,Water,,11/16/83,11:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,180,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1995-0004990-1995,Sample,Water,,5/8/95,12:50:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,20,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0005238-1983,Sample,Water,,4/14/83,13:15:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,80,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1977-0013328-1977,Sample,Water,,9/8/77,14:20:00,,2,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,17000,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0015138-1983,Sample,Water,,9/29/83,12:10:00,,0.33,ft,NCLEGACY,,21NC01WQ-J5450000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,120,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0007463-1983,Sample,Water,,5/24/83,11:30:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,70,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1981-0011026-1981,Sample,Water,,7/23/81,12:00:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,400,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
21NC01WQ,NCDENR-DWQ,21NC01WQ-1983-0005244-1983,Sample,Water,,4/14/83,11:35:00,,0.33,ft,NCLEGACY,,21NC01WQ-J7150000,X-sec location horizontal: 50.0% from R bank facing upstream,,,,,LEGACY,LEGACY,LEGACY,,Unknown,,,Fecal Coliform,Total,30,#/100ml,,Final,,Actual,,FEC_MF,21NC01WQ,,,,,,,STORET
