OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityStartTime/Time,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,MonitoringLocationIdentifier,HydrologicEvent,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000023247,Sample-Routine,Water,3/13/13,12:35:00,0.1,m,NCAMBNT,21NC03WQ-B9470000,,Fecal Coliform,,220,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000023323,Sample-Routine,Water,3/13/13,14:20:00,0.1,m,NCAMBNT,21NC03WQ-B9090000,,Fecal Coliform,,100,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-030000311,Sample-Routine,Water,3/19/13,13:20:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,163,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-030000347,Sample-Routine,Water,3/19/13,14:15:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,91,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-030000257,Sample-Routine,Water,3/19/13,11:50:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,64,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-030000275,Sample-Routine,Water,3/19/13,12:10:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,19,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-030000329,Sample-Routine,Water,3/19/13,14:05:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,118,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-030000293,Sample-Routine,Water,3/19/13,12:50:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,145,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-040000347,Sample-Routine,Water,4/2/13,14:50:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,55,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-040000275,Sample-Routine,Water,4/2/13,12:35:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,91,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-040000311,Sample-Routine,Water,4/2/13,13:35:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,310,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-040000257,Sample-Routine,Water,4/2/13,12:10:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,145,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-040000293,Sample-Routine,Water,4/2/13,13:10:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,73,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-040000329,Sample-Routine,Water,4/2/13,14:40:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,163,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000026755,Sample-Routine,Water,4/23/13,14:55:00,0.1,m,NCAMBNT,21NC03WQ-B9090000,,Fecal Coliform,,130,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000026746,Sample-Routine,Water,4/23/13,14:20:00,0.1,m,NCAMBNT,21NC03WQ-B9190500,,Fecal Coliform,,110,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000026737,Sample-Routine,Water,4/23/13,13:45:00,0.1,m,NCAMBNT,21NC03WQ-B9196000,,Fecal Coliform,,100,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000026670,Sample-Routine,Water,4/23/13,12:55:00,0.1,m,NCAMBNT,21NC03WQ-B9470000,,Fecal Coliform,,96,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-050000275,Sample-Routine,Water,5/8/13,12:00:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,270,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-050000257,Sample-Routine,Water,5/8/13,11:40:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,250,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-050000293,Sample-Routine,Water,5/8/13,12:30:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,210,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-050000311,Sample-Routine,Water,5/8/13,13:00:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,109,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-050000347,Sample-Routine,Water,5/8/13,14:15:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,370,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-050000329,Sample-Routine,Water,5/8/13,14:05:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,10,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000061768,Sample-Routine,Water,5/21/13,12:35:00,0.1,m,NCAMBNT,21NC03WQ-B9470000,,Fecal Coliform,,100,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000061775,Sample-Routine,Water,5/21/13,13:10:00,0.1,m,NCAMBNT,21NC03WQ-B9196000,,Fecal Coliform,,45,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000061854,Sample-Routine,Water,5/21/13,13:45:00,0.1,m,NCAMBNT,21NC03WQ-B9190500,,Fecal Coliform,,140,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000061861,Sample-Routine,Water,5/21/13,14:15:00,0.1,m,NCAMBNT,21NC03WQ-B9090000,,Fecal Coliform,,250,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-060000329,Sample-Routine,Water,6/4/13,14:45:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,440,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-060000293,Sample-Routine,Water,6/4/13,12:10:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,370,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-060000347,Sample-Routine,Water,6/4/13,14:55:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,3300,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-060000311,Sample-Routine,Water,6/4/13,13:50:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,230,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-060000275,Sample-Routine,Water,6/4/13,11:40:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,100,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-060000257,Sample-Routine,Water,6/4/13,11:20:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,270,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000063060,Sample-Routine,Water,6/6/13,11:50:00,0.1,m,NCAMBNT,21NC03WQ-B9470000,,Fecal Coliform,,920,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000063182,Sample-Routine,Water,6/6/13,12:50:00,0.1,m,NCAMBNT,21NC03WQ-B9190500,,Fecal Coliform,,190,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000063175,Sample-Routine,Water,6/6/13,12:20:00,0.1,m,NCAMBNT,21NC03WQ-B9196000,,Fecal Coliform,,80,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000063189,Sample-Routine,Water,6/6/13,13:15:00,0.1,m,NCAMBNT,21NC03WQ-B9090000,,Fecal Coliform,,190,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000066011,Sample-Routine,Water,7/10/13,12:30:00,0.1,m,NCAMBNT,21NC03WQ-B9470000,,Fecal Coliform,,300,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000066029,Sample-Routine,Water,7/10/13,14:00:00,0.1,m,NCAMBNT,21NC03WQ-B9190500,,Fecal Coliform,,24,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000066020,Sample-Routine,Water,7/10/13,13:30:00,0.1,m,NCAMBNT,21NC03WQ-B9196000,,Fecal Coliform,,57,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000066038,Sample-Routine,Water,7/10/13,14:40:00,0.1,m,NCAMBNT,21NC03WQ-B9090000,,Fecal Coliform,,620,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-070000257,Sample-Routine,Water,7/16/13,11:05:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,100,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-070000311,Sample-Routine,Water,7/16/13,12:25:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,5600,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-070000347,Sample-Routine,Water,7/16/13,13:30:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,154,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-070000293,Sample-Routine,Water,7/16/13,12:00:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,1820,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-070000275,Sample-Routine,Water,7/16/13,11:25:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,400,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-070000329,Sample-Routine,Water,7/16/13,13:20:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,370,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000069198,Sample-Routine,Water,8/14/13,14:20:00,0.1,m,NCAMBNT,21NC03WQ-B9090000,,Fecal Coliform,,1000,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000069119,Sample-Routine,Water,8/14/13,12:20:00,0.1,m,NCAMBNT,21NC03WQ-B9470000,,Fecal Coliform,,1600,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000069191,Sample-Routine,Water,8/14/13,13:50:00,0.1,m,NCAMBNT,21NC03WQ-B9190500,,Fecal Coliform,,120,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000069126,Sample-Routine,Water,8/14/13,13:15:00,0.1,m,NCAMBNT,21NC03WQ-B9196000,,Fecal Coliform,,900,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-080000347,Sample-Routine,Water,8/20/13,14:26:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,910,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-080000293,Sample-Routine,Water,8/20/13,12:59:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,210,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-080000329,Sample-Routine,Water,8/20/13,14:15:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,546,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-080000257,Sample-Routine,Water,8/20/13,12:14:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,1000,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-080000275,Sample-Routine,Water,8/20/13,12:31:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,109,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-080000311,Sample-Routine,Water,8/20/13,13:25:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,728,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-090000311,Sample-Routine,Water,9/9/13,12:52:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,570,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-090000257,Sample-Routine,Water,9/9/13,11:26:00,0.1,m,LCFRP,21NCMONITORING-B9191500,,Fecal Coliform,,250,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-090000329,Sample-Routine,Water,9/9/13,13:42:00,0.1,m,LCFRP,21NCMONITORING-B9460000,,Fecal Coliform,,46,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-090000293,Sample-Routine,Water,9/9/13,12:28:00,0.1,m,LCFRP,21NCMONITORING-B9090000,,Fecal Coliform,,530,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-090000275,Sample-Routine,Water,9/9/13,11:43:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,136,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-090000347,Sample-Routine,Water,9/9/13,13:52:00,0.1,m,LCFRP,21NCMONITORING-B9430000,,Fecal Coliform,,2200,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000088986,Sample-Routine,Water,9/10/13,1:50:00,0.1,m,NCAMBNT,21NC03WQ-B9470000,,Fecal Coliform,,120,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000088937,Sample-Routine,Water,9/10/13,2:25:00,0.1,m,NCAMBNT,21NC03WQ-B9196000,,Fecal Coliform,,130,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000088944,Sample-Routine,Water,9/10/13,3:00:00,0.1,m,NCAMBNT,21NC03WQ-B9190500,,Fecal Coliform,,88,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NC03WQ,North Carolina Department of Environmental Resources NCDENR-DWQ WQX,21NC03WQ-AMS2013-000088956,Sample-Routine,Water,9/10/13,3:25:00,0.1,m,NCAMBNT,21NC03WQ-B9090000,,Fecal Coliform,,750,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-100000311,Sample-Routine,Water,10/10/13,12:52:00,0.1,m,LCFRP,21NCMONITORING-B9130000,,Fecal Coliform,,819,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
21NCMONITORING,NCDENR-DWR,21NCMONITORING-LCFRP2013-100000275,Sample-Routine,Water,10/10/13,11:56:00,0.1,m,LCFRP,21NCMONITORING-B9191000,,Fecal Coliform,,270,cfu/100ml,Final,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,https://www.nemi.gov/methods/method_summary/5587/,,,,STORET
