OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,ResultValueTypeName,ResultCommentText,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,ProviderName
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,7/23/07,12:15:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,35,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,10/22/07,11:15:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,47,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,1/14/98,14:45:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,,,Final,Actual,Reported as <10 #/100ml; i.e. Actual value is known to be less than value given,,9222-D,APHA,,,,,,10,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,5/14/07,13:45:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,70,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,9/17/07,13:40:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,24,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,12/10/07,11:35:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,33,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,6/17/03,10:40:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,50,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,5/17/07,11:10:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,73,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,,11/16/99,10:25:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,80,#/100ml,Final,Actual,Estimated value; value not accurate.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,5/23/01,11:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,220,#/100ml,Final,Actual,Sample held beyond normal holding time.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,6/28/01,12:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,160,#/100ml,Final,Actual,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.; Estimated value; value may not be accurate. The reported value failed to meet established quality control criteria for either precision or accuracy.; Sample held beyond normal holding time.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,7/11/01,11:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,27,#/100ml,Final,Actual,Countable membranes with less than 20 colonies.  Reported value is estimated or is total of the counts on all filters reported per 100 ml.; Sample held beyond normal holding time.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,4/25/01,11:35:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,48,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,6/20/01,11:50:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,98,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Sample held beyond normal holding time.; Estimated value; value may not be accurate. The reported value failed to meet established quality control criteria for either precision or accuracy.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,11/22/04,11:45:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,68,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,10/29/02,10:45:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,100,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,7/16/02,12:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,21,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,12/16/02,11:25:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,59,#/100ml,Final,Actual,Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,11/18/02,12:10:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,130,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,6/10/02,11:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,33,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,12/21/04,11:17:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,55,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,9/20/04,12:02:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,Hurricane Ivan affected NC September 16 & 17,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,120,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,10/18/04,11:38:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,77,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,5/14/02,10:28:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,300,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.; Filters have counts of both >60 or 80 and <20.  Reported value is a total of the counts from all countable filters reported per 100 ml.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,4/23/02,11:05:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,34,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,7/13/98,11:53:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,45,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,5/20/03,10:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,1100,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,8/31/98,10:39:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,130,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,10/26/98,11:12:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,180,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,3/16/98,10:29:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,27,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,4/16/98,10:35:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,18,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,5/11/98,11:24:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,54,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,8/31/98,14:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,90,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,8/27/03,10:35:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,93,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,10/22/03,14:50:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,86,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,8/13/03,11:20:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,100,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,3/26/03,11:30:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,31,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,2/18/98,13:18:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,550,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,1/12/98,12:29:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,310,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,9/28/98,10:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,100,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,10/21/03,15:30:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,38,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,11/23/98,10:25:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,160,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-02-SGR-CF-AMS2002-0,Sample,Water,,6/20/02,10:45:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,8,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,4/30/97,14:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,850,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,8/19/97,16:03:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,27,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,10/15/97,10:38:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,100,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,12/18/97,14:50:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,14,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,8/17/98,11:11:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,3900,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,11/12/97,10:45:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,73,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-07-SGR-CF-AMS2007-0,Sample,Water,,6/12/07,11:15:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,45,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,,10/28/99,11:10:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,70,#/100ml,Final,Actual,Estimated value; value not accurate.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,3/18/97,14:00:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,180,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,7/11/01,11:20:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,39,#/100ml,Final,Actual,Sample held beyond normal holding time.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-99-SGR-CF-AMS1999-0,Sample,Water,,9/27/99,10:50:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,340,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,5/24/01,11:15:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,23,#/100ml,Final,Actual,Sample held beyond normal holding time.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,5/13/98,11:00:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,100,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,3/12/98,11:35:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,240,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-98-SGR-CF-AMS1998-0,Sample,Water,,4/16/98,10:29:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,200,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-97-SGR-CF-AMS1997-0,Sample,Water,,1/21/97,15:00:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,18,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,8/15/01,10:44:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,17,#/100ml,Final,Actual,Sample held beyond normal holding time.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-00-SGR-CF-AMS2000-0,Sample,Water,,6/26/00,10:55:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,82,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,9/15/03,10:25:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,53,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,5/20/03,11:45:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7739550,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,2700,#/100ml,Final,Actual,`Countable membranes with more than 60 or 80 colonies.  The value reported is calculated using the count from the smallest volume filtered and reported as a greater than ``>`` value.; Holding time exceeded;  Holding time exceeded prior to receipt by lab.`,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,6/18/03,10:35:00,EDT,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,23,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-03-SGR-CF-AMS2003-0,Sample,Water,,11/18/03,11:40:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,49,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,11/6/01,10:45:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,30,#/100ml,Final,Actual,Sample held beyond normal holding time.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-04-SGR-CF-AMS2004-0,Sample,Water,,2/23/04,11:50:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,31,#/100ml,Final,Actual,Holding time exceeded;  Holding time exceeded prior to receipt by lab.,,9222-D,APHA,,,,,,1,#/100ml,STORET
21NC02WQ,NCDENR-DWQ (2nd),21NC02WQ-01-SGR-CF-AMS2001-0,Sample,Water,,1/18/01,10:47:00,EST,0.1,m,NCAMBNT,,21NC02WQ-J7450000,,,,GRAB,GRAB,GRAB,,Unknown,Fecal Coliform,36,#/100ml,Final,Actual,,,9222-D,APHA,,,,,,1,#/100ml,STORET
